0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
25.181105894610987,3.9718953598929354,4.407460061866393,-0.04639311513337572,-4.709899983823138,6.77869275451279,2.157998016612445,-0.9707427240344099,2.2163015020141277,3.383382429597398,-1.5090498034803512,0.4460231056050967,1.7750275466095553,0.057516144454232115,8.520288842444973,0.8001162350148244,-4.444911069178046,6.477669247974996,8.926108523674396,2.4442135837194527,1.4220670836410376,0.21049726404380692,2.6542515564155185,-1.6671305483731078,-1.1611295056635802,1.3175813283050093,4.007019198201979,-3.3326881967421462,2.0724620487982093,5.230798715446105,0.3610776429920844,3.529180719107647,2.7918918005967597,-1.3811714811355476,1.8047613420165503,-2.3639158199558508,1.990416341253015,-2.9382147376091403,-2.890744579345582,-2.050417164921038,6.998710642444679,-2.6284676560973566,0.9220300232072975,1.6957201876976342,7.202632323665961,-3.853065784700558,-6.474531131285367,0.030907426907401624,5.24672943267756,1.0474961455484944
51.160620905991436,5.200187061927718,-4.734440723195037,-9.264332828158576,-5.856961471781169,-1.2229215447656103,-0.9150650542564517,1.862773265209701,7.113835739522281,2.930755993893617,-6.213233623670118,4.720268401573285,-0.33392359088101004,2.900260468442235,2.5932738214577427,5.79687609876281,-2.291717217966943,2.3649837247153815,3.1382549412780074,3.523213366496953,-0.3508904835771866,-3.9879700879513305,-2.59908497671128,0.6822072497087651,1.5194463932869082,-0.45684169204591346,1.9773242089563439,-2.7378917760608656,-1.033296163897228,3.6578371352686325,-1.6331546998250572,2.8544160585958536,0.6144048699536347,-0.5824896807835946,-0.9439938921178139,-1.0780536999452262,-0.6361737982497322,0.5741570319772523,0.8912899564897351,-0.681289241347507,1.3039788314656917,0.7069816604412997,-0.7341826543330386,-0.10633152494865084,0.6259770756175457,0.7644552979034153,0.7689096668267097,-1.031852086211222,-0.753153892097861,-0.02111986940254433
46.71071246224644,8.06742340949832,-6.809652473638357,-6.01864257979822,0.08359416528069041,5.752012172218232,0.795272635337092,0.14914064608609903,-0.6663755710000341,5.921474793509483,-3.863935474440506,-0.8558467521324625,-1.0008529821904262,-1.769792851217337,0.8418965714271994,-0.6679418958680488,-1.2127519388381316,1.0442500378696808,3.2861274385408548,5.966226809402326,-0.48041820091221743,-2.6404802276671457,-4.376686450696819,4.8327457984431685,2.3033138477257658,1.2255961772545625,3.783665012291746,-1.4971274906247327,0.9535320076533657,2.128691380609032,0.8112033307858876,0.5475037096651423,2.491726760089485,-1.296832909610826,1.136662667660725,-2.507654383194339,1.6456775913206947,0.06844183281924578,-0.5168340117693777,1.3058715764471185,-0.6143191553554729,-0.8764177136228793,0.5146074595207458,-0.4993426352265355,0.9649679828951682,0.6073494564203846,0.04778634540956225,0.9541791028206069,-0.8426609083466858,-1.7516762968083062
47.58626486225877,2.5920423546244313,-4.421605254172102,-5.578857753621908,-5.799909374196239,-0.5550705109749687,-1.3052791173732,2.5394865961295316,4.17890351188772,1.697020183047283,-7.648991169818015,0.4143860099033493,-2.3879692456077404,0.35687453450141854,4.745820255715492,9.31526464343161,-1.7319172896433443,1.393653353379391,2.73039465541862,2.144783681309276,0.4273579162615276,-3.13043889926492,-1.5404387978439824,0.6354797389818657,0.8046707678700943,0.09503386824120491,2.359300852969138,-2.8708192455374633,-3.046503843840047,1.5687951574751016,-0.5235975204809756,2.777429315242782,-0.24156994956626177,0.030814723256816026,1.6157965560779706,-2.771728973053075,-3.0242551579200914,-2.2770967690489505,-0.6652216635515075,1.0017680016487691,-0.3104586672479369,1.6597237389052661,0.03250260634282409,-2.0180768976402805,1.7252809431390668,1.1920920147546197,-0.7859323121026682,2.146897906521289,-4.429222237491732,0.9848433945951748
50.477279670049114,3.6059810837149846,-6.604640803835907,-12.282965605271315,-2.493344027402041,4.536701503856172,-1.6540282279595342,1.7805028787936452,7.009269663588476,6.788054624989548,-6.315662293103751,8.862305194355928,-1.7648376696911734,4.967664516838864,0.829568821056381,-2.744420304191929,-0.7641179881545812,1.158158011060733,3.957631700124866,5.336713764356755,-3.014037790400788,-0.2938222371496449,-2.8691875288042485,2.5749078894866946,1.4461044996927686,-2.5367747763341253,3.505181861435755,-4.1372698072811005,-3.7624285486541242,2.349511088661052,-1.7450430880355978,-0.610440461536092,4.578465880709052,-2.1597099858938127,-0.11421336116411296,-0.5611162884479836,-1.2175754140897859,1.3154268377293064,0.1905362333194884,-1.5046472258586,3.6293299002113795,2.7006874032327604,0.06430774432585253,-0.9980144223814748,-0.11915573622327844,0.2462827676954974,-1.0689240765500043,-2.1650917517993236,1.6536258442642848,-0.3757196004917248
31.013783471503256,1.338721927648387,6.010947043283097,-3.687564562724557,0.009877143733683202,-12.853905194733146,9.419980150144657,7.264254498306039,-0.22144307373302063,5.039582133103005,-0.12953383487821882,-8.794299374663426,-1.6712733053568554,-3.2577789667996795,4.363322361653047,-0.17788126885662445,-3.695121081611411,0.003159031384049906,9.319775162424035,5.282545257319949,-2.1537361839001603,-1.5672126472050276,-1.7678035338917981,-1.5621123704223163,-2.0535463691186417,1.3649578786420784,-6.9303782683992425,2.0041142020919613,0.2575681364077746,-0.37336400202931674,3.3643398387600416,10.101718307413366,1.6049570030308355,-6.321125470792174,-0.7665423389489091,2.410927600378231,-6.41976699820758,2.9425062340341155,-5.4258869579209525,-2.9756467279861822,-1.8032292370942726,3.070173038992249,-0.8200319451278328,1.114865273952865,-0.6004417388900736,0.9607179811751865,1.90740761451971,-13.087163535944201,-4.957487222799276,-2.2333063616599262
18.512137475461568,-1.088980297405665,15.721516293573362,1.3707574373211906,-2.0049710554906133,0.11505712244272442,-1.7516582866489716,-7.870477405586662,-3.5060357676278833,8.327417133192279,-4.304343634102068,4.4080845233755905,-0.951621910351735,-0.6003948763008167,4.900807192907387,-1.0974272991206064,-0.42125363863997467,0.8030952006243414,1.703391799219402,-0.15692093997005335,0.8887759838134006,-0.6285323391471822,-0.904941107017102,0.2790482504587567,-0.11752499720372915,0.154296439876798,1.1331730840653416,-1.9364649899868944,-0.4296004825852622,2.476250365054607,-0.17252458464860967,0.30479998493949395,1.1585183700146924,-0.3215476415211429,1.0973936149769634,0.10622029006226152,0.6933184551813439,0.012101105843244754,0.1196412245343735,-1.0998997922783034,0.14304159777567135,0.8819786363271097,-0.1974583627701574,-0.503196423882772,-0.10051004690723597,-0.3730986085836646,0.3518069383704168,-0.3108520582282508,0.41713791683399815,-0.28269756095556337
30.342714823810656,-6.758136291534892,12.146265670658797,-0.7599326009033606,0.6259328581861684,-4.836963606620377,2.948152376577313,-0.13784788365568318,-2.682461645023419,7.465400681347438,-7.9655156573394,-2.225555339483788,-4.830337961154978,-2.204498831726823,5.543594386497095,-0.8086631601364767,-0.4323448497081671,1.412559894958031,0.3135140815047184,0.7091562819852579,-2.1506354904558336,-0.9047804809219916,0.24841629524514286,-1.8079656899816519,-0.9348414799969075,-0.18712776952728813,-0.6896965315231894,-1.9686436481339162,0.7654094472033388,1.6936605960788527,-0.563193273007992,0.9412655236978861,0.9028459148265126,-2.3835306118173314,0.15523679948035604,0.8973295129520021,0.20293526357000008,-1.2117314446597958,0.39198916646682264,-0.6164104344470656,-0.25603011366519246,0.5736929868355649,0.9223868972608955,0.7168183610957386,-0.024524639637415874,2.7359761975377435,-2.3223612983960407,0.09566336234410984,1.0306977847723968,0.9047070137161236
48.797002026912466,11.135929418766382,-6.334114983701784,-5.504857051664902,2.196578760826054,3.507813010056134,2.8264797242389714,-1.3904479447443574,-0.24637012381336432,3.6239673848289966,-4.446635294691013,-0.41615590647655365,-0.43066528008033006,-2.6539492149390926,1.5422059614276316,-2.1006292739863066,-2.816022484874714,0.4184934791464389,0.11069505110387189,1.2532484590933253,2.062761965689447,-2.7055515148155895,-2.765293336211288,3.135196619458269,1.847135139917513,-1.1326621078101318,1.3525701998376765,-2.1026686036304896,-1.3676884823836264,2.3802232033271564,0.1818276186052931,2.650775147779201,1.66895205403847,-1.802754336465303,0.26662582485654757,-1.6696967512109833,0.5615736441033041,1.5877683094621267,3.4878202879429554,-0.8441295814413516,-0.14331277504459997,-1.0105238082933234,-1.926953112897017,-0.6188925379325834,1.1982653115858075,0.7673684513772766,-1.0154161005613314,0.19592553661098222,0.6284659817091204,1.121168484426982
34.38047585157039,-15.149551682161354,2.2962415310731576,4.9639785247464525,-14.605077875133775,11.893032889141924,15.623353551367552,-2.4935029641822655,-1.362976401228871,3.8013870945699892,-4.501872518946721,-0.7039925120082946,2.9242187243549895,2.598395001699554,1.0432078475876045,0.6283735019806402,-3.9663159283435125,-0.49540680610160504,0.5066487699927018,0.4277718532331548,0.17999173446631925,-4.145652971510622,0.15493170630610353,1.6743903517758878,2.93167063047035,-0.4033777415719867,1.1758717091417539,0.0464014480974284,-0.7425887884369465,1.589060786185376,0.5600701799681308,0.3302675988451847,1.0552590421809227,-1.4930393165747091,-1.111770613558543,-0.6936087813181897,-0.5010891051503608,1.3792146905210199,-1.32918384954999,-0.13281089593341272,0.916672810059528,-0.07079704242369914,0.23757610334570828,-0.6428880501238483,0.6388028173135601,-0.7139174076129895,-0.31648840990420923,0.1939231582689109,0.5926483153086928,-0.31939746316573775
